archivoA,archivoB,similitud
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/NV99_C9C9DBF388A8D81D8CFB4D3FC05F8E4,0.05191256830601093
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/PL98_BD8B082B7711BC980252F988BB0CA936,0.033419023136246784
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/POL55_A4F1ECC4D25B33395196B5D51A06790,0.05191256830601093
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/QW2_4C6BDDCCA2695D6202DF38708E14FC7E,0.03333333333333333
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/RTC_7F85D7F628CE62D1D8F7B39D8940472,0.05185185185185185
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/SAM_B659D71AE168E774FAAF38DB30F4A84,0.05191256830601093
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/TG78Z__727A6800991EEAD454E53E8AF164A99C,0.03350515463917526
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/VBMM9_149B7BD7218AAB4E257D28469FDDB0D,0.05185185185185185
./MALWR/6FAA4740F99408D4D2DDDD0B09BBDEFD,./MALWR/VC990_468FF2C12CFFC7E5B2FE0EE6BB3B239E,0.03350515463917526
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/8442AE37B91F279A9F06DE4C60B286A3,0.25824175824175827
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/99A39866A657A10949FCB6D634BB30D5,0.30927835051546393
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/A316D5AECA269CA865077E7FFF356E7D,0.6858974358974359
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/AAAz2E1B6940985A23E5639450F8391820655,0.033419023136246784
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/AL65_DB05DF0498B59B42A8E493CF3C10C578,0.03350515463917526
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/B07322743778B5868475DBE66EEDAC4F,0.25268817204301075
./MALWR/785003A405BC7A4EBCBB21DDB757BF3F,./MALWR/B98hX8E8622C393D7E832D39E620EAD5D3B49,0.03116883116883117
